student_id,age,marks,internal_marks,research_papers,projects,placed
100735,19,60.2,26.2,0,4,1
100736,23,54.0,16.9,1,6,1
100737,23,63.5,27.1,2,8,1
100738,20,78.8,27.7,1,5,1
100739,23,80.3,24.4,1,5,1
100740,25,55.6,18.9,0,5,1
100741,24,60.2,30.0,2,2,1
100742,24,63.3,19.7,1,2,0
100743,23,67.7,28.3,1,2,1
100744,20,55.7,26.0,2,3,1
100745,24,54.9,28.0,0,5,1
100746,20,62.1,30.0,1,0,1
100747,22,73.0,27.8,0,2,1
100748,20,57.8,22.2,1,3,1
100749,20,70.6,30.0,0,3,1
100750,19,84.7,21.8,4,4,1
100751,25,56.4,25.8,1,0,0
100752,19,69.5,18.5,1,2,1
100753,18,84.3,19.8,0,3,1
100754,25,67.0,25.3,0,3,1
100755,22,65.1,26.8,1,3,1
100756,21,86.0,16.5,3,1,1
100757,23,68.3,27.5,0,3,1
100758,21,85.3,20.9,2,6,1
100759,19,77.1,30.0,1,2,0
100760,23,67.9,23.2,1,0,0
100761,19,77.8,19.4,0,3,1
100762,22,75.8,25.4,1,0,1
100763,25,84.3,20.4,1,2,1
100764,25,65.4,30.0,2,8,1
100765,20,72.5,25.0,1,0,1
100766,24,71.3,24.2,1,5,1
100767,22,80.4,28.0,1,3,1
100768,21,59.7,20.0,1,3,0
100769,19,84.2,18.6,0,6,1
100770,21,77.6,27.0,1,1,1
100771,23,56.2,19.5,2,4,1
100772,25,86.5,19.5,3,3,1
100773,18,98.8,29.2,2,4,1
100774,23,84.0,27.6,0,3,1
100775,24,89.1,18.7,0,3,1
100776,25,73.0,21.9,1,5,1
100777,21,52.1,20.5,2,6,1
100778,18,49.9,30.0,0,1,1
100779,20,75.1,29.5,2,2,1
100780,24,64.9,22.9,0,2,0
100781,25,61.0,27.9,0,1,0
100782,23,71.2,18.2,2,0,1
100783,18,79.4,21.6,0,3,1
100784,18,54.6,25.5,0,5,1
100785,21,66.6,27.3,2,0,1
100786,22,90.1,24.5,1,3,1
100787,18,59.1,26.2,2,2,1
100788,23,82.4,25.4,1,3,1
100789,22,66.2,24.2,2,5,1
100790,18,78.5,23.5,1,2,1
100791,18,85.2,22.9,0,0,0
100792,21,80.9,26.2,4,3,1
100793,23,82.9,27.1,2,1,1
100794,24,58.2,26.0,2,2,0
100795,21,85.4,19.1,3,1,1
100796,20,61.8,20.0,2,7,1
100797,25,75.1,27.0,5,1,1
100798,21,75.1,30.0,2,1,1
100799,20,77.8,25.8,0,0,1
100800,21,76.0,22.9,0,2,1
100801,18,61.9,26.1,1,3,1
100802,20,55.8,19.3,1,6,1
100803,22,82.5,30.0,5,3,1
100804,25,74.2,25.9,0,3,1
100805,23,85.8,21.7,0,2,1
100806,24,71.5,24.2,0,7,1
100807,22,55.1,22.4,1,2,1
100808,18,83.6,30.0,2,1,1
100809,21,67.6,24.0,6,2,1
100810,25,76.1,25.8,0,5,1
100811,18,64.2,27.9,1,2,1
100812,25,91.7,21.3,0,4,1
100813,23,61.5,26.0,0,4,1
100814,20,68.0,26.4,0,2,0
100815,24,73.3,17.2,0,4,1
100816,24,58.9,26.3,0,3,1
100817,18,76.0,24.8,2,2,1
100818,18,91.3,25.6,1,6,1
100819,23,66.1,25.2,1,4,1
100820,25,76.7,26.3,1,1,1
100821,18,39.0,30.0,4,3,1
100822,23,71.5,19.1,1,1,1
100823,19,68.2,23.3,0,2,1
100824,23,62.2,28.3,3,3,1
100825,22,85.0,27.4,0,4,1
100826,18,68.1,27.3,1,3,1
100827,23,69.9,30.0,1,2,0
100828,25,67.5,28.1,0,2,0
100829,24,49.0,30.0,0,2,0
100830,18,58.4,23.5,1,3,1
100831,19,83.5,20.0,2,1,1
100832,19,46.7,23.4,1,4,1
100833,21,62.8,28.6,0,4,1
100834,19,67.2,27.0,1,3,1
100835,24,92.9,27.0,4,3,1
100836,24,81.2,23.9,1,2,1
100837,24,65.3,23.1,0,2,1
100838,19,87.7,24.1,2,1,1
100839,18,63.1,28.6,5,3,1
100840,25,84.1,29.2,3,1,1
100841,20,55.7,20.0,1,1,0
100842,23,84.9,28.8,0,4,1
100843,25,67.1,21.7,1,2,0
100844,18,59.7,27.3,1,0,1
100845,18,69.4,24.0,1,3,1
100846,18,75.3,30.0,3,0,1
100847,19,66.1,22.9,1,2,1
100848,18,78.6,25.9,2,2,1
100849,24,65.0,28.0,1,3,0
100850,22,79.4,20.6,0,0,1
100851,25,77.3,24.6,2,2,1
100852,24,71.3,23.7,2,1,1
100853,25,66.7,22.4,1,2,0
100854,19,73.8,22.8,3,3,1
100855,20,78.6,30.0,0,3,0
100856,24,96.7,22.0,1,2,1
100857,19,83.3,27.8,3,0,1
100858,18,83.7,26.6,0,1,1
100859,23,100.0,18.0,1,3,1
100860,24,78.2,27.6,0,3,1
100861,25,77.8,17.9,0,2,1
100862,25,80.4,28.1,2,3,1
100863,18,59.9,22.5,0,0,0
100864,24,66.7,25.0,2,2,1
100865,24,65.9,18.5,1,1,0
100866,23,79.8,25.6,1,5,1
100867,24,69.9,29.6,1,5,1
100868,24,73.7,21.0,0,2,1
100869,21,85.0,22.0,1,4,1
100870,18,82.4,27.3,1,2,1
100871,21,70.1,27.4,1,1,1
100872,19,64.0,12.8,2,4,1
100873,18,85.6,30.0,4,4,1
100874,18,81.3,27.6,2,4,1
100875,23,52.7,28.5,4,0,1
100876,22,68.2,24.3,1,4,1
100877,22,74.0,15.7,2,1,0
100878,23,81.3,28.4,2,2,1
100879,22,82.9,22.2,3,6,1
100880,23,75.4,27.7,0,1,1
100881,18,79.0,23.9,0,3,1
100882,24,72.8,26.2,1,3,1
100883,21,63.9,21.1,2,2,1
100884,19,68.9,29.3,2,5,1
100885,24,72.2,19.1,1,1,1
100886,23,71.6,30.0,2,4,1
100887,18,49.4,30.0,1,1,0
100888,19,67.2,30.0,0,4,1
100889,18,72.7,30.0,2,3,1
100890,20,68.6,24.6,2,1,1
100891,18,69.0,30.0,3,5,1
100892,23,77.9,24.5,0,2,1
100893,22,59.1,17.2,2,3,1
100894,25,52.5,30.0,2,1,1
100895,23,67.8,30.0,2,5,1
100896,22,81.2,24.8,4,5,1
100897,22,92.3,18.9,3,1,1
100898,18,81.4,22.1,0,2,1
100899,18,54.4,15.9,2,0,1
100900,22,69.2,29.7,1,4,1
100901,18,75.1,17.0,1,4,1
100902,18,74.1,26.4,1,1,1
100903,19,78.5,20.8,1,3,1
100904,25,61.0,17.9,0,1,0
100905,21,72.8,26.2,0,0,1
100906,23,77.0,23.3,1,3,1
100907,21,81.9,29.2,1,1,1
100908,19,62.3,18.7,1,3,1
100909,20,67.9,21.2,2,8,1
100910,18,39.6,13.1,1,2,1
100911,24,64.5,14.1,1,5,1
100912,19,65.7,30.0,1,2,1
100913,21,59.8,30.0,2,3,1
100914,25,74.0,25.5,1,3,1
100915,22,71.3,20.9,3,5,1
100916,21,44.9,23.5,3,2,1
100917,22,74.6,29.4,2,0,1
100918,24,60.9,22.4,1,0,0
100919,20,77.8,26.2,2,7,1
100920,23,56.6,24.9,1,3,1
100921,24,72.4,22.2,0,5,1
100922,22,68.6,22.4,2,4,1
100923,21,75.6,26.5,0,2,1
100924,19,73.5,20.1,1,3,1
100925,19,68.9,27.3,1,0,1
100926,25,53.6,22.6,1,4,0
100927,22,54.3,25.6,0,5,1
100928,20,65.0,30.0,3,1,0
100929,21,71.9,24.2,1,3,1
100930,22,64.7,29.6,1,1,1
100931,22,79.5,16.0,3,4,1
100932,23,68.6,22.6,0,3,1
100933,20,60.4,25.1,2,5,1
100934,23,68.7,30.0,2,2,1
100935,21,74.7,15.2,2,3,1
100936,25,75.9,24.5,1,3,1
100937,19,94.5,30.0,0,2,0
100938,19,64.0,21.1,0,1,0
100939,21,71.1,23.9,1,2,1
100940,22,77.1,26.7,1,5,1
100941,23,71.7,25.9,0,5,1
100942,21,66.0,30.0,0,3,1
100943,25,53.4,27.2,1,2,0
100944,21,65.9,30.0,0,1,1
100945,19,59.1,23.2,3,2,1
100946,18,51.3,21.3,3,4,1
100947,25,62.5,23.9,0,0,0
100948,19,59.4,19.2,1,2,1
100949,25,79.0,27.4,1,1,0
100950,20,79.2,23.1,0,2,0
100951,18,61.2,21.6,0,0,0
100952,20,68.9,27.5,0,3,1
100953,22,49.7,19.3,1,4,1
100954,21,66.1,28.9,1,3,1
100955,24,76.8,22.6,3,3,1
100956,22,81.9,30.0,1,4,1
100957,21,63.4,23.0,2,2,1
100958,23,84.6,28.2,1,1,0
100959,25,53.8,25.9,1,3,1
100960,21,57.0,28.7,0,4,1
100961,19,80.5,25.5,3,3,1
100962,21,92.1,16.7,3,3,1
100963,24,77.9,30.0,0,1,1
100964,19,71.5,24.6,3,1,1
100965,25,45.7,28.9,0,1,1
100966,22,47.7,28.5,0,3,1
100967,22,73.6,21.1,2,2,1
100968,20,67.7,20.4,0,3,1
100969,25,58.7,28.3,1,2,1
100970,18,72.8,23.5,2,2,1
100971,20,73.4,29.7,1,0,1
100972,21,83.3,24.1,0,5,1
100973,21,73.6,30.0,1,5,1
100974,21,86.7,27.1,1,2,1
100975,19,72.1,26.4,0,2,1
100976,19,70.6,23.1,1,0,1
100977,18,84.8,26.2,2,1,1
100978,22,60.3,30.0,1,1,1
100979,20,100.0,24.7,0,2,1
100980,22,76.5,27.7,0,1,1
100981,22,76.6,25.2,2,1,1
100982,23,78.3,25.6,1,3,1
100983,22,94.5,30.0,0,1,1
100984,23,81.5,30.0,0,4,1
100985,22,52.7,25.4,1,2,1
100986,23,88.8,26.1,1,4,1
100987,22,67.9,21.5,1,4,1
100988,20,73.3,24.1,1,1,1
100989,19,56.6,26.5,3,2,1
100990,24,78.3,29.3,2,1,1
100991,20,64.2,28.7,2,1,1
100992,22,73.2,19.5,2,5,1
100993,19,68.6,29.9,1,4,1
100994,21,95.1,24.6,1,3,1
100995,22,95.8,20.1,1,4,1
100996,23,72.6,30.0,0,5,1
100997,22,72.8,30.0,0,1,1
100998,20,67.5,26.3,0,8,1
100999,25,85.3,28.5,0,3,1
101000,22,68.1,28.8,3,5,1
101001,24,66.9,30.0,1,2,0
101002,23,83.7,28.6,3,8,1
101003,22,65.5,18.4,1,0,0
101004,25,71.5,30.0,1,3,1
101005,19,53.0,30.0,3,4,1
101006,25,80.5,22.5,5,4,1
101007,24,95.3,19.9,1,3,1
101008,22,80.7,27.5,2,2,1
101009,23,89.5,23.6,0,2,1
101010,22,61.8,26.6,1,5,1
101011,20,74.8,28.7,2,3,1
101012,24,60.7,22.2,1,1,1
101013,19,69.3,19.4,1,3,1
101014,20,81.3,26.9,1,5,1
101015,22,73.2,22.3,1,1,1
101016,24,55.0,25.7,1,2,1
101017,21,56.2,18.3,1,3,1
101018,21,55.4,23.7,0,3,1
101019,18,77.9,28.6,1,4,1
101020,18,96.8,28.0,3,2,1
101021,18,88.3,21.1,1,1,1
101022,18,49.2,19.2,1,3,1
101023,24,89.1,25.1,4,3,1
101024,24,83.2,27.8,0,4,1
101025,24,53.5,27.0,2,5,1
101026,18,68.4,22.4,2,1,1
101027,18,85.1,26.5,0,3,1
101028,20,78.6,30.0,1,0,1
101029,22,56.3,26.0,1,0,0
101030,20,79.3,16.8,2,2,0
101031,21,46.3,26.0,1,0,0
101032,19,69.3,30.0,1,2,1
101033,23,85.7,18.6,1,2,1
101034,20,72.2,25.1,1,1,1
101035,18,66.0,23.9,4,2,1
101036,23,82.7,25.5,5,1,1
101037,25,83.7,26.0,0,3,1
101038,18,87.7,30.0,2,3,1
101039,21,82.5,25.4,2,3,1
101040,24,85.0,30.0,1,4,1
101041,23,80.8,24.4,1,6,1
101042,24,75.2,23.2,1,4,1
101043,21,73.1,21.7,2,1,1
101044,20,69.2,15.9,2,5,1
101045,23,57.5,26.4,0,0,0
101046,19,60.5,30.0,1,5,1
101047,19,68.6,27.3,1,2,1
101048,22,74.9,28.4,1,1,1
101049,23,89.3,22.9,0,2,1
101050,18,71.5,23.8,1,2,1
101051,22,84.0,29.9,1,4,1
101052,20,85.0,30.0,1,3,0
101053,22,69.2,30.0,4,1,1
101054,25,79.1,29.0,1,3,1
101055,18,69.1,25.2,1,2,1
101056,25,87.9,26.0,1,2,1
101057,21,79.6,21.2,1,3,1
101058,24,57.7,17.8,1,2,1
101059,21,73.9,19.4,2,2,1
101060,20,91.8,25.2,3,2,1
101061,24,69.8,23.5,1,3,1
101062,23,77.4,17.7,2,5,1
101063,19,78.6,24.8,0,3,1
101064,23,59.6,23.4,1,3,1
101065,24,78.1,19.1,2,3,1
101066,21,55.3,23.1,1,4,1
101067,25,64.5,23.4,0,4,1
101068,23,84.9,21.9,2,1,0
101069,20,76.3,29.6,2,1,1
101070,18,68.3,15.5,1,1,1
101071,23,77.4,15.1,0,1,1
101072,19,71.3,25.0,2,1,1
101073,24,72.2,25.5,1,1,1
101074,22,79.9,27.0,1,0,0
101075,21,63.3,22.3,0,3,0
101076,19,72.5,20.4,2,1,1
101077,23,68.3,25.0,1,3,1
101078,19,53.0,22.8,2,2,1
101079,21,61.0,30.0,2,4,1
101080,24,90.8,23.4,1,1,0
101081,25,76.6,24.7,0,7,1
101082,25,56.1,30.0,0,5,1
101083,25,53.5,24.0,0,3,0
101084,22,70.7,27.8,1,4,1
101085,19,90.7,28.2,1,4,1
101086,24,69.8,28.7,0,3,1
101087,24,87.7,26.4,1,3,1
101088,25,76.2,26.0,1,4,1
101089,23,77.7,25.5,1,0,1
101090,19,56.0,22.1,1,2,1
101091,22,83.3,26.6,1,3,1
101092,21,68.0,30.0,0,4,1
101093,24,82.4,30.0,1,4,1
101094,21,62.2,26.5,2,5,1
101095,20,74.1,29.3,2,3,1
101096,18,76.2,20.7,0,3,1
101097,24,70.2,23.7,1,6,1
101098,24,76.9,29.7,0,3,1
101099,18,68.8,30.0,0,2,0
101100,21,64.2,21.1,1,3,0
101101,21,91.3,22.6,1,3,1
101102,21,84.6,30.0,2,6,1
101103,25,62.9,25.5,0,1,0
101104,19,78.8,30.0,1,3,1
101105,20,63.1,26.0,1,1,0
101106,19,57.8,26.2,1,3,1
101107,19,84.4,23.5,3,2,1
101108,25,51.6,29.7,2,4,1
101109,25,83.1,30.0,2,5,1
101110,18,69.0,19.8,1,1,0
101111,23,69.5,23.2,1,2,1
101112,19,76.9,29.6,1,1,1
101113,19,79.0,24.4,2,3,1
101114,20,62.1,22.5,1,2,0
101115,19,80.6,30.0,1,1,1
101116,21,73.4,30.0,0,3,1
101117,25,56.9,22.8,3,1,1
101118,22,70.0,26.1,1,3,1
101119,23,88.6,19.0,3,4,1
101120,21,92.1,20.5,0,3,1
101121,18,80.6,25.6,2,3,1
101122,18,57.7,25.2,4,4,1
101123,20,77.9,20.2,1,2,1
101124,19,82.2,21.4,1,1,1
101125,24,80.7,19.7,1,1,1
101126,24,81.4,27.3,0,4,1
101127,24,76.4,15.2,0,2,1
101128,23,71.1,19.9,1,2,1
101129,22,64.7,15.7,0,6,1
101130,23,49.2,27.1,0,3,1
101131,21,76.1,16.0,1,6,1
101132,23,74.2,25.2,1,5,1
101133,24,78.7,30.0,0,0,1
101134,24,55.9,30.0,0,3,1
101135,22,79.7,16.0,1,0,1
101136,18,96.7,26.5,0,2,1
101137,23,72.9,20.1,0,2,1
101138,20,71.3,19.0,1,4,1
101139,23,75.7,24.4,0,0,1
101140,22,96.4,30.0,3,3,1
101141,25,59.7,28.0,4,3,1
101142,20,74.4,21.4,2,3,1
101143,25,62.4,28.5,0,2,1
101144,24,65.4,13.8,1,1,1
101145,20,71.4,21.2,2,1,1
101146,21,88.2,20.9,0,3,1
101147,22,93.6,25.4,3,3,1
101148,24,77.4,24.0,0,2,0
101149,23,67.5,24.3,0,4,1
101150,24,100.0,24.1,0,3,1
101151,20,66.9,25.1,1,4,1
101152,22,65.1,27.7,0,2,1
101153,21,50.7,25.7,1,1,1
101154,25,88.8,23.6,0,4,1
101155,20,83.6,27.0,1,1,1
101156,22,100.0,29.1,2,2,1
101157,18,55.3,22.2,2,2,1
101158,24,89.5,24.7,2,2,1
101159,21,72.8,30.0,1,1,0
101160,20,81.7,19.5,1,2,1
101161,22,52.2,30.0,2,1,0
101162,21,89.6,18.3,0,1,1
101163,24,81.4,23.3,1,4,1
101164,22,71.5,20.2,0,3,1
101165,22,79.7,30.0,0,2,1
101166,18,62.8,22.5,1,1,1
101167,18,65.0,22.5,2,1,0
101168,21,66.4,23.1,1,3,0
101169,25,49.8,25.5,0,0,0
101170,25,82.3,23.4,1,1,1
101171,23,86.3,24.3,2,1,1
101172,23,63.6,10.0,2,3,1
101173,21,76.2,25.3,2,6,1
101174,19,68.8,25.1,1,6,1
101175,18,75.9,30.0,0,4,1
101176,20,64.5,30.0,0,3,1
101177,20,61.4,24.1,3,1,0
101178,19,84.6,29.1,1,4,1
101179,20,71.2,19.5,1,5,1
101180,18,96.3,28.8,0,2,1
101181,22,72.6,22.1,2,4,1
101182,25,60.9,19.1,4,0,1
101183,23,86.7,24.1,0,3,1
101184,21,79.6,30.0,0,1,1
101185,21,80.7,25.9,1,2,0
101186,20,86.3,30.0,2,3,1
101187,19,64.2,21.3,2,2,1
101188,22,70.5,30.0,2,2,0
101189,22,69.9,21.7,0,3,1
101190,18,56.5,26.1,2,2,0
101191,21,68.8,26.1,1,2,1
101192,20,88.0,28.3,0,3,1
101193,19,74.8,26.3,1,1,1
101194,23,55.8,21.3,1,1,0
101195,22,53.3,29.4,2,3,1
101196,23,92.0,30.0,2,2,1
101197,23,70.9,22.1,1,3,1
101198,25,64.2,15.8,0,6,1
101199,24,68.7,27.5,1,3,1
101200,22,54.3,23.3,3,5,1
101201,25,89.1,24.3,0,3,1
101202,21,67.3,27.8,1,3,0
101203,25,88.4,22.7,4,2,1
101204,24,72.6,23.7,0,2,1
101205,23,89.2,24.5,2,5,1
101206,25,75.1,30.0,0,1,1
101207,22,82.2,25.2,1,2,1
101208,23,80.6,18.8,1,2,0
101209,20,79.5,19.0,1,0,0
101210,25,76.2,25.7,2,2,1
101211,22,69.2,19.4,5,0,0
101212,24,95.0,17.2,1,4,1
101213,21,61.1,28.2,2,1,1
101214,24,72.1,28.4,1,0,1
101215,18,72.2,23.2,1,3,1
101216,18,76.8,26.5,2,2,1
101217,22,66.8,25.9,2,4,1
101218,23,75.8,28.0,1,2,1
101219,24,70.0,28.0,1,1,1
101220,21,53.0,12.0,0,1,0
101221,23,72.1,23.8,2,0,0
101222,22,58.8,27.6,1,3,1
101223,25,51.2,22.9,2,4,1
101224,23,73.6,25.2,0,2,1
101225,21,77.9,28.8,1,2,1
101226,25,78.3,25.4,1,1,1
101227,18,78.8,30.0,0,3,1
101228,25,48.8,30.0,0,2,1
101229,19,55.7,24.4,0,0,0
101230,20,95.7,24.0,1,3,1
101231,24,59.4,10.7,2,0,0
101232,23,79.3,23.4,1,0,1
101233,25,63.8,18.2,0,2,1
101234,23,73.0,26.1,0,3,1
101235,23,64.4,25.8,0,3,1
101236,20,78.7,28.5,0,4,1
101237,18,73.6,30.0,1,3,1
101238,18,66.6,24.9,0,4,1
101239,20,59.4,30.0,1,1,1
101240,18,75.2,26.2,1,0,1
101241,22,57.4,18.4,2,6,1
101242,24,77.1,22.2,2,0,0
101243,25,100.0,23.1,2,3,1
101244,21,88.2,28.0,1,4,1
101245,25,80.6,20.3,2,3,1
101246,25,71.0,23.5,1,3,1
101247,24,48.7,24.2,3,3,0
101248,21,56.1,22.8,1,6,1
101249,20,87.4,29.1,2,1,1
101250,25,62.5,28.2,0,2,1
101251,19,63.6,30.0,0,4,1
101252,21,70.0,23.3,2,2,1
101253,18,59.3,30.0,1,4,1
101254,24,57.3,18.2,1,1,1
101255,23,71.4,18.1,0,2,1
101256,18,61.3,18.9,2,1,1
101257,19,63.1,25.0,2,1,0
101258,22,62.6,30.0,2,0,0
101259,22,78.3,22.0,2,4,1
101260,24,69.2,22.6,1,7,1
101261,20,69.9,23.9,2,0,1
101262,25,79.2,27.9,1,1,1
101263,21,70.3,22.6,2,2,1
101264,24,68.7,22.3,1,3,1
101265,19,77.6,18.3,3,0,1
101266,18,80.0,22.1,2,4,1
101267,18,70.2,30.0,2,4,1
101268,20,73.0,25.5,0,1,0
101269,25,62.6,21.3,1,4,1
101270,18,61.7,30.0,3,3,1
101271,20,81.2,22.1,3,2,1
101272,18,77.3,30.0,0,3,1
101273,25,77.5,30.0,0,2,1
101274,23,75.4,25.3,1,6,1
101275,24,72.6,17.5,2,1,0
101276,23,80.4,30.0,1,6,1
101277,23,83.2,26.9,1,5,1
101278,24,82.9,23.4,0,1,1
101279,18,70.8,29.8,0,2,1
101280,24,88.6,28.5,1,3,1
101281,23,74.7,30.0,2,1,1
101282,23,79.6,21.7,0,0,0
101283,21,75.4,26.6,0,0,0
101284,24,75.0,19.1,2,3,1
101285,21,63.2,28.3,1,1,1
101286,18,80.4,24.9,1,5,1
101287,25,100.0,26.4,0,4,1
101288,19,67.5,24.3,1,2,1
101289,18,72.9,23.7,1,2,0
101290,22,66.6,20.7,0,4,1
101291,19,66.1,29.0,1,1,1
101292,24,90.5,30.0,1,3,1
101293,21,63.9,22.2,0,4,1
101294,18,66.3,27.8,1,4,1
101295,25,53.0,27.2,1,3,0
101296,22,62.9,25.0,1,6,1
101297,20,51.5,17.4,0,2,1
101298,23,79.6,18.5,3,2,1
101299,22,100.0,21.1,0,3,1
101300,18,67.6,14.3,1,2,0
101301,24,52.0,30.0,1,4,1
101302,21,82.8,26.8,1,3,1
101303,23,63.3,24.9,1,2,1
101304,25,87.6,14.0,2,6,1
101305,22,68.6,15.9,2,1,0
101306,23,64.4,25.0,4,3,1
101307,20,69.9,30.0,1,1,1
101308,19,81.1,21.5,0,1,0
101309,21,69.3,29.3,1,2,1
101310,24,66.0,22.6,0,3,1
101311,22,69.6,25.3,1,0,1
101312,20,56.7,30.0,2,2,1
101313,24,76.8,23.3,0,3,1
101314,24,50.6,21.5,3,3,1
101315,25,66.7,30.0,0,3,1
101316,20,81.1,25.2,1,4,1
101317,23,75.6,30.0,4,1,1
101318,22,79.1,21.6,2,2,1
101319,21,71.2,30.0,3,4,1
101320,21,86.0,26.4,1,1,1
101321,18,83.1,27.2,0,3,1
101322,20,77.4,25.7,2,2,0
101323,22,83.1,22.5,0,2,1
101324,25,81.0,25.0,1,2,1
101325,24,66.7,22.8,3,2,1
101326,19,55.9,29.8,0,2,1
101327,23,77.0,24.0,1,5,1
101328,18,78.6,17.5,0,2,1
101329,23,85.1,16.6,1,2,1
101330,20,60.8,16.4,0,1,0
101331,21,61.1,28.1,1,1,1
101332,23,77.5,19.2,0,5,1
101333,21,71.1,26.5,3,2,1
101334,24,49.4,25.7,1,1,0
101335,22,76.5,24.7,1,3,1
101336,25,49.8,27.2,2,5,1
101337,23,60.7,25.8,2,2,1
101338,20,88.2,11.5,2,1,1
101339,24,93.9,23.4,0,6,1
101340,21,57.4,27.1,2,1,0
101341,22,68.0,30.0,2,3,1
101342,19,72.5,30.0,0,2,1
101343,18,93.4,18.2,2,4,1
101344,22,66.1,23.3,1,4,1
101345,19,66.3,17.2,3,1,1
101346,25,90.6,30.0,1,3,1
101347,24,67.5,30.0,3,6,1
101348,23,80.7,26.8,0,3,1
101349,23,54.3,25.8,3,1,1
101350,22,69.9,30.0,1,2,1
101351,18,52.1,30.0,1,3,1
101352,21,59.3,30.0,2,2,1
101353,21,82.1,27.3,0,2,1
101354,25,71.4,23.3,0,3,1
101355,19,68.2,28.8,2,3,1
101356,21,63.0,29.1,1,1,1
101357,20,69.4,24.0,2,2,1
101358,19,75.6,23.2,1,3,1
101359,18,83.8,30.0,0,4,1
101360,20,40.5,30.0,0,2,1
101361,18,62.0,21.3,1,0,0
101362,18,73.9,23.7,0,4,0
101363,20,70.8,26.8,2,2,1
101364,19,76.8,27.4,1,3,1
101365,22,75.2,22.4,0,1,1
101366,18,68.3,30.0,2,1,0
101367,20,65.7,27.1,1,7,1
101368,21,69.1,27.7,1,4,1
101369,25,85.8,30.0,2,1,1
101370,23,63.2,22.8,2,4,1
101371,25,71.2,24.6,0,1,0
101372,20,74.2,18.7,1,3,1
101373,21,90.7,24.1,0,0,1
101374,21,68.4,17.6,1,2,1
101375,25,83.5,28.7,2,2,1
101376,25,86.8,27.1,4,3,1
101377,25,71.2,23.6,1,2,1
101378,24,69.5,24.5,0,2,1
101379,22,68.1,28.8,1,1,0
101380,22,68.9,19.3,3,3,0
101381,25,82.3,26.0,4,3,1
101382,20,74.8,28.5,0,2,1
101383,20,74.8,16.1,0,3,0
101384,25,58.5,28.4,2,3,1
101385,21,60.4,16.6,1,1,0
101386,19,97.7,24.4,2,2,1
101387,22,69.9,19.2,0,1,1
101388,20,62.7,30.0,2,3,1
101389,25,89.2,19.2,2,1,1
101390,25,75.4,16.7,1,2,1
101391,20,78.9,25.7,2,3,1
101392,22,70.3,22.9,1,1,0
101393,25,68.2,17.5,2,1,1
101394,23,70.0,27.6,1,1,0
101395,19,55.4,15.0,4,3,1
101396,22,70.9,19.8,1,3,0
101397,22,75.6,22.1,2,3,1
101398,23,94.2,29.0,0,5,1
101399,18,73.0,30.0,3,1,1
101400,20,44.0,30.0,3,0,1
101401,24,70.9,24.2,1,2,1
101402,19,100.0,12.9,2,4,1
101403,20,82.4,27.0,3,2,0
101404,20,62.3,30.0,0,0,1
101405,19,79.1,30.0,1,2,1
101406,19,63.1,27.3,2,3,1
101407,20,55.8,19.1,1,0,0
101408,24,67.8,22.4,5,2,1
101409,18,73.1,30.0,1,5,1
101410,20,49.5,17.9,1,2,1
101411,18,58.2,19.3,4,2,1
101412,22,72.1,29.7,1,2,1
101413,20,67.1,22.8,1,1,1
101414,24,76.7,19.1,1,2,1
101415,22,57.4,30.0,2,1,1
101416,24,80.6,27.3,0,0,0
101417,23,57.8,23.1,0,2,0
101418,21,91.7,19.3,1,4,1
101419,24,51.4,30.0,1,7,1
101420,21,58.9,24.9,2,3,1
101421,25,77.0,30.0,1,2,1
101422,25,92.0,29.5,1,1,1
101423,22,75.8,22.4,2,3,1
101424,23,78.8,22.4,2,0,1
101425,20,72.2,30.0,1,1,1
101426,24,59.7,30.0,0,5,1
101427,23,66.1,15.6,1,1,0
101428,25,57.5,27.7,1,3,1
101429,20,56.7,24.4,3,3,1
101430,24,76.8,19.8,1,6,1
101431,21,58.5,26.3,0,1,0
101432,19,75.8,18.3,2,4,1
101433,19,56.4,22.7,1,4,1
101434,22,75.6,21.0,0,3,1
101435,20,66.1,22.5,3,2,1
101436,18,88.9,24.6,1,1,1
101437,21,75.9,19.9,0,3,1
101438,23,86.8,30.0,1,2,1
101439,20,62.9,27.5,0,1,1
101440,25,72.7,30.0,0,4,1
101441,24,60.2,24.2,0,3,1
101442,22,67.0,22.3,0,2,1
101443,25,68.9,30.0,2,0,0
101444,21,63.3,22.1,1,0,1
101445,19,57.4,24.1,2,1,0
101446,18,55.0,28.6,1,1,1
101447,25,43.9,18.8,0,0,0
101448,25,59.3,28.6,2,3,1
101449,23,79.5,27.9,2,2,1
101450,18,52.8,30.0,1,2,0
101451,20,55.6,29.5,0,2,1
101452,18,93.5,30.0,1,0,0
101453,18,64.4,24.4,2,5,1
101454,19,75.9,20.7,2,2,1
101455,22,79.7,30.0,1,1,1
101456,18,80.0,17.4,1,0,1
101457,25,53.7,17.9,0,2,1
101458,21,69.2,27.8,1,1,1
101459,20,52.6,30.0,0,4,1
101460,22,100.0,25.9,0,1,1
101461,24,52.9,30.0,2,0,1
101462,20,59.4,15.0,1,2,1
101463,18,59.5,22.5,1,2,1
101464,18,54.0,15.6,1,4,1
101465,24,88.2,28.9,2,6,1
101466,18,100.0,17.3,2,3,1
101467,23,66.3,18.6,1,1,1
101468,21,56.2,27.6,0,4,1
101469,24,45.2,30.0,0,2,0
