student_id,age,marks,internal_marks,research_papers,projects,placed
103882,19,73.8,29.2,0,4,0
103883,22,64.5,17.6,4,1,0
103884,21,70.4,23.9,0,0,1
103885,19,64.1,14.5,3,2,0
103886,21,83.3,21.5,2,2,0
103887,18,66.2,28.1,4,4,0
103888,19,69.0,19.4,0,3,0
103889,19,80.9,30.0,1,3,0
103890,24,64.5,21.1,2,3,0
103891,22,50.5,22.8,1,2,0
103892,25,59.3,19.8,0,3,0
103893,21,84.7,30.0,2,2,1
103894,19,73.0,14.8,0,4,0
103895,22,75.5,26.5,1,7,1
103896,25,75.5,24.1,1,1,0
103897,22,93.5,30.0,1,3,1
103898,18,47.1,22.8,0,2,0
103899,20,70.5,23.9,1,4,0
103900,25,72.4,22.4,1,6,0
103901,22,71.8,25.3,0,1,0
103902,25,81.6,28.5,2,1,0
103903,22,81.9,24.6,3,2,0
103904,18,69.4,20.1,1,1,0
103905,24,51.7,22.9,1,3,0
103906,24,100.0,27.7,0,4,1
103907,23,71.9,28.4,2,2,0
103908,25,73.0,30.0,3,2,1
103909,19,87.1,22.9,5,0,0
103910,25,67.3,25.1,3,2,0
103911,19,87.5,26.8,1,3,1
103912,25,68.3,28.6,0,2,0
103913,19,93.9,28.3,0,2,0
103914,22,77.5,18.3,1,4,0
103915,24,63.9,16.7,0,1,0
103916,18,98.2,26.9,2,2,1
103917,18,79.2,20.4,0,2,0
103918,24,64.7,20.6,1,3,0
103919,18,55.1,23.4,2,1,0
103920,22,80.4,15.9,2,3,1
103921,25,88.6,23.6,2,4,1
103922,22,76.6,23.1,2,3,0
103923,21,76.0,22.7,0,2,0
103924,21,90.7,18.8,3,1,0
103925,23,79.2,30.0,2,6,1
103926,22,64.1,30.0,0,3,0
103927,22,64.6,30.0,2,3,0
103928,19,78.7,19.5,1,2,1
103929,23,78.0,27.2,0,2,0
103930,23,85.1,30.0,1,4,1
103931,23,76.4,26.0,0,2,0
103932,18,80.2,26.5,2,3,0
103933,23,76.2,24.3,1,8,1
103934,23,83.6,24.8,2,0,0
103935,19,81.0,30.0,1,3,0
103936,24,68.9,17.2,1,1,0
103937,22,69.7,23.9,0,1,0
103938,21,75.9,29.3,1,1,0
103939,23,73.3,21.9,1,4,0
103940,22,87.8,28.2,5,4,1
103941,22,74.5,26.4,0,2,0
103942,20,54.9,30.0,3,1,0
103943,25,57.8,23.3,0,0,0
103944,25,69.1,23.0,1,4,0
103945,19,80.7,25.9,1,5,1
103946,23,63.3,24.7,1,2,0
103947,18,79.8,26.0,2,3,0
103948,20,62.8,28.1,1,2,0
103949,25,73.9,26.1,0,0,0
103950,19,77.0,23.5,1,1,0
103951,21,58.3,19.8,2,1,0
103952,19,76.7,26.5,0,4,0
103953,23,91.4,18.9,2,1,0
103954,21,69.6,27.7,1,8,1
103955,22,72.9,23.8,3,5,1
103956,25,75.0,23.3,3,2,0
103957,22,73.1,22.3,0,3,0
103958,23,72.3,25.8,2,0,0
103959,18,71.4,24.0,1,6,0
103960,19,53.2,23.3,1,1,0
103961,25,77.4,27.2,2,2,0
103962,24,59.1,23.4,0,1,0
103963,23,76.5,26.9,1,3,0
103964,21,80.4,30.0,1,2,1
103965,19,76.9,25.1,3,5,0
103966,24,61.4,25.1,1,2,0
103967,24,75.8,14.8,3,1,0
103968,19,69.4,27.8,0,1,0
103969,22,64.9,16.2,2,2,0
103970,22,96.8,26.8,1,3,0
103971,21,61.2,23.0,2,2,0
103972,25,77.9,23.8,2,0,0
103973,18,90.3,19.6,0,2,0
103974,20,76.6,21.0,0,1,0
103975,18,64.6,13.8,1,2,0
103976,23,65.4,30.0,1,1,1
103977,23,55.2,24.3,1,1,0
103978,25,73.1,22.7,1,0,0
103979,22,73.6,13.9,0,4,0
103980,19,69.0,22.8,1,2,0
103981,21,89.1,18.9,1,1,0
103982,18,71.6,13.9,1,5,0
103983,23,53.4,27.1,2,3,0
103984,23,90.2,22.2,1,1,0
103985,24,58.2,30.0,3,2,0
103986,20,78.6,24.2,4,5,1
103987,20,80.1,22.9,0,3,0
103988,18,71.5,30.0,4,1,1
103989,21,83.7,23.1,2,1,0
103990,21,73.4,25.2,3,2,0
103991,24,68.2,30.0,2,0,0
103992,24,47.5,25.7,2,2,0
103993,19,51.7,23.2,0,1,0
103994,20,100.0,30.0,1,1,0
103995,22,81.3,29.7,0,2,0
103996,20,87.6,30.0,5,2,1
103997,18,100.0,30.0,1,1,0
103998,24,68.2,25.5,0,4,0
103999,23,70.9,25.5,1,1,0
104000,22,52.8,24.9,2,2,0
104001,20,69.1,20.5,2,3,0
104002,24,68.8,26.3,0,1,0
104003,18,67.9,30.0,1,0,0
104004,21,85.2,30.0,0,2,0
104005,24,81.2,21.4,1,1,0
104006,25,83.6,21.9,4,3,0
104007,20,57.9,29.8,2,5,1
104008,23,72.9,21.5,3,8,1
104009,19,76.7,21.0,0,2,0
104010,18,95.0,21.0,1,4,1
104011,20,74.0,24.0,1,4,0
104012,25,70.6,30.0,0,1,0
104013,23,85.6,25.1,1,1,0
104014,21,69.5,23.0,0,4,0
104015,20,78.2,30.0,0,2,0
104016,19,77.9,22.0,1,3,0
104017,20,66.3,20.4,0,4,1
104018,19,64.3,23.7,3,3,0
104019,19,71.6,23.7,1,3,0
104020,23,66.8,26.5,2,4,0
104021,19,54.0,30.0,0,1,1
104022,18,80.7,19.5,0,0,0
104023,22,78.8,23.6,0,5,0
104024,20,63.1,28.6,0,4,0
104025,21,61.9,29.3,3,4,1
104026,19,77.9,30.0,2,1,0
104027,19,93.0,30.0,1,1,0
104028,21,84.2,23.4,0,0,0
104029,23,86.4,24.2,2,0,0
104030,21,68.3,20.9,3,2,0
104031,22,77.0,24.6,1,4,0
104032,22,70.4,28.3,1,0,0
104033,20,63.3,25.0,0,1,0
104034,20,74.3,24.4,2,2,0
104035,21,61.6,28.4,1,5,0
104036,18,63.1,29.6,0,3,0
104037,23,66.7,28.9,0,1,1
104038,22,67.9,30.0,1,1,0
104039,20,71.6,26.3,0,2,1
104040,20,47.2,20.1,0,2,0
104041,20,60.8,22.7,0,1,0
104042,23,90.9,23.4,2,4,1
104043,24,71.9,25.9,2,4,0
104044,18,78.7,30.0,3,2,0
104045,21,77.0,26.3,3,3,0
104046,18,70.7,20.0,0,5,0
104047,21,61.4,28.8,1,2,0
104048,19,65.4,27.0,0,2,0
104049,20,95.5,27.3,3,8,1
104050,21,65.6,30.0,0,6,0
104051,20,92.7,30.0,1,0,0
104052,21,67.0,27.9,2,4,1
104053,24,68.2,24.2,0,4,0
104054,24,72.9,29.1,1,5,0
104055,18,69.9,13.1,0,1,0
104056,21,60.7,18.0,1,1,0
104057,24,71.8,30.0,0,2,0
104058,22,54.3,22.3,1,2,0
104059,19,76.4,22.3,0,1,0
104060,22,74.7,30.0,0,2,0
104061,19,80.7,26.2,2,1,1
104062,18,66.0,25.4,1,1,0
104063,23,80.9,26.9,3,2,1
104064,22,77.2,29.3,1,1,0
104065,24,73.5,30.0,0,1,1
104066,20,95.7,18.1,1,3,1
104067,24,77.6,27.7,3,2,0
104068,21,66.4,30.0,0,3,0
104069,23,90.4,14.5,2,1,1
104070,18,78.1,28.3,2,2,1
104071,18,93.3,24.6,3,2,1
104072,24,49.7,18.5,1,1,0
104073,24,68.4,23.6,0,3,0
104074,25,68.4,30.0,1,2,0
104075,20,49.3,15.7,6,5,0
104076,18,74.0,29.0,1,1,0
104077,25,67.5,19.7,0,3,0
104078,22,48.0,30.0,0,2,0
104079,19,62.8,30.0,0,2,0
104080,24,88.6,20.8,1,1,0
104081,25,82.9,24.5,1,0,0
104082,20,63.5,29.0,0,3,0
104083,24,63.1,30.0,4,1,0
104084,24,82.3,27.8,1,3,1
104085,22,48.4,17.6,3,0,0
104086,23,79.1,20.4,1,2,0
104087,20,50.0,25.7,1,1,0
104088,25,91.7,22.4,4,4,1
104089,25,79.9,25.4,1,2,0
104090,25,49.9,18.7,0,2,0
104091,23,67.4,19.9,2,4,0
104092,18,75.8,18.8,0,3,0
104093,20,48.2,28.1,0,1,0
104094,21,71.5,28.9,1,1,0
104095,25,77.8,25.1,3,2,1
104096,22,47.2,16.5,2,4,0
104097,22,81.0,26.4,1,3,0
104098,19,70.5,24.6,3,2,0
104099,24,83.0,30.0,0,1,0
104100,20,69.2,24.7,2,1,0
104101,18,59.3,19.9,0,2,0
104102,25,58.1,25.4,3,1,0
104103,19,68.3,21.9,1,2,0
104104,18,69.7,22.1,0,5,0
104105,18,84.8,22.7,2,2,0
104106,21,68.6,23.2,0,1,0
104107,18,53.3,23.5,0,0,0
104108,24,66.5,22.6,1,2,0
104109,22,53.7,28.8,2,1,0
104110,20,76.2,18.9,0,3,0
104111,18,79.0,25.4,1,5,1
104112,21,81.0,22.1,1,2,0
104113,19,68.4,21.9,1,3,0
104114,25,63.6,29.3,0,2,1
104115,20,65.9,29.1,3,2,0
104116,21,70.9,26.5,1,2,0
104117,18,65.9,29.8,1,3,0
104118,19,91.3,30.0,1,6,1
104119,19,67.6,28.8,5,3,1
104120,18,70.8,25.7,3,3,0
104121,23,63.0,29.7,1,3,0
104122,25,63.3,19.3,1,2,0
104123,25,56.7,22.1,0,3,0
104124,20,59.7,24.8,2,2,0
104125,24,94.5,26.1,0,5,1
104126,22,78.5,18.9,0,0,0
104127,18,67.9,17.2,0,4,0
104128,18,64.1,23.7,0,3,0
104129,22,86.8,26.8,1,1,0
104130,21,62.0,30.0,0,1,0
104131,18,51.6,24.7,1,3,0
104132,25,77.7,27.1,0,1,0
104133,23,60.9,25.0,0,1,1
104134,22,56.6,30.0,0,1,0
104135,25,58.9,27.2,4,2,0
104136,25,77.0,19.9,1,2,0
104137,25,70.7,27.5,1,2,0
104138,20,60.2,25.6,1,3,0
104139,25,77.6,23.5,2,1,0
104140,22,62.1,21.6,0,4,0
104141,23,52.4,25.2,1,0,0
104142,24,56.3,23.1,2,4,0
104143,19,72.3,23.0,1,3,0
104144,21,62.6,26.5,0,3,0
104145,19,73.3,27.8,1,0,0
104146,20,85.3,24.3,1,1,0
104147,21,64.4,22.6,1,6,0
104148,24,100.0,22.9,2,0,0
104149,24,75.3,28.2,1,3,0
104150,21,69.9,25.7,2,0,0
104151,20,56.0,21.1,1,2,0
104152,22,67.8,14.5,1,1,0
104153,25,69.0,29.6,0,2,0
104154,25,81.1,19.8,1,1,0
104155,19,64.9,18.8,2,3,0
104156,19,77.2,27.9,1,3,0
104157,23,72.5,17.1,0,3,0
104158,20,83.7,21.7,0,2,0
104159,19,84.6,29.1,1,0,0
104160,18,76.0,27.3,0,1,0
104161,21,81.2,23.0,1,3,0
104162,21,85.5,23.1,2,2,0
104163,22,78.4,21.0,0,1,0
104164,19,75.3,23.0,2,4,0
104165,23,76.9,22.9,1,4,0
104166,23,91.3,24.6,0,4,1
104167,21,73.4,29.3,1,4,0
104168,19,80.7,27.1,2,3,0
104169,22,63.9,24.5,0,2,0
104170,23,90.0,22.2,0,3,0
104171,20,77.4,28.9,1,6,1
104172,20,67.9,30.0,1,1,0
104173,22,71.2,25.1,1,0,0
104174,20,69.4,27.3,1,1,0
104175,21,72.1,13.1,1,4,0
104176,20,74.5,21.7,0,2,0
104177,20,69.6,17.9,3,2,0
104178,23,52.9,25.8,3,2,0
104179,21,93.3,19.1,3,5,1
104180,21,75.2,30.0,2,2,0
104181,23,75.3,28.8,1,1,0
104182,20,71.4,26.5,1,4,1
104183,18,82.9,22.4,0,2,1
104184,24,72.6,22.8,0,1,0
104185,18,68.3,26.3,2,1,0
104186,22,69.0,30.0,1,3,0
104187,20,87.0,28.8,1,2,1
104188,19,74.4,27.7,2,3,0
104189,18,71.6,23.7,1,2,0
104190,25,66.8,15.1,1,1,0
104191,21,68.2,22.8,1,2,0
104192,20,85.0,22.6,1,2,0
104193,23,61.0,23.9,1,1,0
104194,18,80.0,24.6,1,2,0
104195,22,80.5,25.6,1,4,1
104196,21,74.6,21.0,0,1,0
104197,22,69.7,29.5,1,5,1
104198,18,54.2,30.0,0,4,0
104199,25,80.0,23.3,1,4,0
104200,19,52.9,25.6,1,4,0
104201,23,74.0,19.5,2,2,0
104202,23,72.6,19.1,3,1,0
104203,20,81.2,30.0,1,2,0
104204,19,61.3,29.3,1,1,0
104205,20,60.7,25.1,1,1,0
104206,24,78.4,26.9,2,4,1
104207,25,70.0,27.3,1,1,0
104208,25,47.8,19.4,1,2,0
104209,19,71.9,17.9,3,5,1
104210,22,93.7,16.7,0,1,1
104211,19,78.6,26.3,0,1,0
104212,23,57.8,30.0,0,1,0
104213,21,77.6,27.6,0,2,0
104214,23,83.8,21.5,0,1,0
104215,23,51.3,15.0,1,2,0
104216,25,68.6,29.4,0,4,0
104217,21,87.6,25.3,3,5,1
104218,20,53.7,24.5,2,3,0
104219,22,68.6,26.2,1,5,0
104220,19,69.4,21.4,4,3,0
104221,18,67.0,22.7,0,0,0
104222,22,88.5,22.6,2,6,1
104223,24,86.7,27.6,2,2,0
104224,22,68.4,21.3,3,1,0
104225,24,59.8,22.8,3,2,0
104226,19,87.3,21.7,3,2,0
104227,21,81.3,21.3,2,2,0
104228,22,71.8,23.1,1,0,0
104229,20,79.9,25.1,0,2,0
104230,18,79.8,27.8,2,2,1
104231,18,61.5,30.0,1,1,0
104232,25,64.9,30.0,1,3,1
104233,22,72.1,29.9,0,1,0
104234,20,48.8,28.7,0,2,0
104235,20,67.9,24.0,3,3,0
104236,18,62.5,29.9,2,1,0
104237,25,74.1,30.0,2,3,1
104238,18,58.5,26.7,1,3,0
104239,24,77.2,25.2,0,1,0
104240,19,74.7,27.8,0,7,1
104241,20,70.8,30.0,1,0,0
104242,20,77.6,21.6,1,2,0
104243,24,79.1,30.0,2,1,0
104244,18,69.1,28.7,1,3,1
104245,20,72.4,22.1,1,2,0
104246,20,63.9,23.8,0,1,0
104247,20,63.7,26.7,0,3,0
104248,19,91.0,21.7,1,3,0
104249,25,69.6,30.0,3,1,0
104250,21,71.9,28.9,3,0,0
104251,21,71.1,18.2,2,2,0
104252,21,76.5,28.6,1,5,1
104253,25,65.5,25.9,0,2,0
104254,20,66.6,27.0,4,1,0
104255,20,83.2,28.7,2,1,1
104256,20,54.2,26.2,0,3,0
104257,20,74.2,27.3,2,2,0
104258,18,62.1,22.0,2,4,1
104259,22,47.9,30.0,2,3,0
104260,18,71.0,28.2,0,4,0
104261,19,58.1,19.5,1,2,0
104262,19,56.0,28.4,0,2,0
104263,20,100.0,16.4,0,0,0
104264,24,78.5,17.4,1,1,0
104265,22,78.8,30.0,4,3,1
104266,25,71.4,30.0,1,2,0
104267,20,57.7,24.2,1,4,0
104268,25,70.0,27.6,2,3,0
104269,18,67.7,26.9,1,2,0
104270,22,48.9,24.3,2,3,0
104271,24,93.5,20.8,1,2,0
104272,22,70.9,18.5,1,2,0
104273,25,62.0,29.7,3,2,0
104274,20,73.5,23.5,1,2,0
104275,18,55.5,16.5,0,1,0
104276,24,60.7,23.7,0,4,0
104277,18,90.4,23.7,0,3,0
104278,24,65.8,30.0,0,5,0
104279,23,71.8,22.6,2,4,0
104280,24,73.2,26.3,0,0,0
104281,21,69.9,26.4,2,0,0
104282,25,65.5,25.4,1,3,0
104283,19,99.2,22.6,0,0,0
104284,21,63.1,25.9,0,1,0
104285,18,61.3,21.5,0,3,0
104286,24,77.9,28.7,1,2,1
104287,23,56.6,25.1,0,1,0
104288,24,84.3,21.3,1,2,0
104289,24,69.6,29.6,2,3,0
104290,20,73.5,26.9,0,2,0
104291,18,75.5,23.2,1,3,0
104292,25,67.9,30.0,2,2,0
104293,21,83.0,25.9,1,0,0
104294,18,79.8,29.2,1,2,0
104295,25,78.2,21.5,2,1,0
104296,25,53.8,24.2,1,1,0
104297,21,67.8,28.7,0,4,0
104298,24,70.7,24.1,2,2,0
104299,18,92.9,23.0,1,1,0
104300,18,55.0,30.0,0,2,0
104301,20,64.3,30.0,1,0,0
104302,23,85.0,25.6,1,4,0
104303,19,60.7,17.7,3,1,0
104304,18,64.1,30.0,1,1,0
104305,23,92.1,14.9,1,3,0
104306,24,76.4,25.9,0,2,0
104307,23,82.3,30.0,0,6,1
104308,24,80.7,21.7,1,4,0
104309,24,73.4,28.5,2,1,0
104310,22,73.1,18.5,2,3,0
104311,22,82.6,23.2,1,4,1
104312,24,61.8,29.8,0,1,0
104313,20,92.8,25.1,3,6,1
104314,18,65.6,12.7,2,6,1
104315,24,84.3,23.0,2,1,0
104316,20,78.1,16.5,0,1,0
104317,25,65.4,24.1,3,3,0
104318,21,77.8,21.7,2,2,0
104319,24,73.5,12.3,0,4,0
104320,18,50.8,21.3,0,5,0
104321,23,71.0,19.6,0,2,0
104322,21,57.0,25.9,0,1,0
104323,21,78.1,21.2,1,3,0
104324,20,70.3,26.3,1,3,0
104325,25,82.5,28.1,1,0,0
104326,21,63.6,30.0,0,2,0
104327,24,56.4,26.1,0,4,1
104328,21,59.1,27.5,0,0,0
104329,18,96.2,23.9,0,2,0
104330,25,100.0,20.6,2,2,0
104331,19,96.0,27.8,2,1,1
104332,20,53.5,25.7,3,2,0
104333,24,55.5,25.2,0,6,0
104334,25,59.2,24.7,1,5,0
104335,25,81.3,23.6,2,1,0
104336,21,97.3,22.0,2,2,1
104337,24,82.9,24.8,2,1,0
104338,20,74.3,20.7,1,4,1
104339,23,60.9,30.0,1,1,0
104340,22,68.6,26.2,1,4,0
104341,18,73.1,11.0,0,6,0
104342,21,82.6,30.0,2,1,1
104343,21,66.0,30.0,0,3,0
104344,20,76.8,24.1,2,1,0
104345,20,75.3,23.1,1,2,1
104346,22,73.2,30.0,0,3,0
104347,18,67.3,30.0,1,2,0
104348,19,73.5,16.7,1,3,0
104349,24,70.8,29.0,1,1,0
104350,20,62.6,30.0,0,3,0
104351,22,82.6,21.9,1,5,1
104352,22,90.9,20.6,1,0,0
104353,22,74.0,28.3,0,1,0
104354,21,71.4,30.0,2,0,0
104355,21,81.1,30.0,0,2,0
104356,24,74.2,28.8,0,1,1
104357,25,85.7,24.5,0,5,0
104358,20,73.3,25.3,2,4,0
104359,23,79.0,24.8,0,4,0
104360,25,92.8,23.6,0,1,0
104361,18,87.2,21.8,0,3,0
104362,24,70.1,28.5,5,2,1
104363,21,85.0,18.2,0,2,0
104364,25,59.2,29.2,0,0,0
104365,22,69.6,22.5,0,4,0
104366,24,82.0,27.5,1,1,0
104367,19,90.4,21.3,0,3,0
104368,19,63.0,16.9,1,1,0
104369,25,71.7,30.0,1,1,0
104370,22,72.0,30.0,1,2,1
104371,22,70.9,23.4,3,3,1
104372,19,57.4,30.0,0,8,1
104373,19,78.0,30.0,0,0,0
104374,24,56.7,27.9,1,0,0
104375,20,85.7,17.8,0,4,0
104376,22,88.2,18.3,1,2,0
104377,20,64.3,25.9,5,4,0
104378,20,56.8,30.0,0,4,0
104379,19,71.6,30.0,2,0,0
104380,25,65.8,26.3,3,2,0
104381,25,69.5,29.2,2,1,0
104382,18,73.1,30.0,0,3,0
104383,20,60.8,16.7,2,4,0
104384,22,91.9,22.1,0,2,0
104385,21,64.3,27.2,1,2,0
104386,23,83.2,27.9,0,2,1
104387,20,61.3,19.6,1,3,0
104388,18,72.7,28.5,1,1,0
104389,20,77.4,29.0,0,2,0
104390,22,73.6,26.2,1,0,0
104391,19,69.0,28.3,2,7,1
104392,24,66.1,26.8,1,4,0
104393,18,67.1,27.5,0,2,0
104394,18,63.9,23.9,2,1,0
104395,22,76.0,21.3,2,5,1
104396,22,94.0,24.0,4,3,1
104397,20,76.3,26.7,2,3,0
104398,20,79.1,14.4,3,2,0
104399,18,85.0,19.2,2,1,0
104400,23,66.6,21.2,1,5,0
104401,21,50.3,17.5,1,1,0
104402,18,72.0,24.8,1,2,0
104403,21,82.3,13.2,1,1,0
104404,25,96.1,27.0,2,4,1
104405,20,60.2,23.3,0,2,0
104406,25,85.2,26.0,3,0,0
104407,20,75.1,30.0,3,4,1
104408,19,67.3,28.9,0,1,0
104409,20,59.4,18.9,0,3,0
104410,20,65.0,20.4,0,4,0
104411,18,78.9,20.8,2,1,0
104412,22,86.7,30.0,2,2,1
104413,20,39.3,16.3,3,1,0
104414,23,78.1,23.4,2,3,1
104415,21,65.1,30.0,1,1,0
104416,21,66.2,24.6,1,2,0
104417,21,77.0,23.6,0,5,0
104418,19,95.1,30.0,1,4,1
104419,23,63.4,16.2,2,4,0
104420,18,70.9,27.5,0,4,0
104421,23,53.1,21.2,3,2,1
104422,25,77.3,26.1,1,1,0
104423,24,63.7,30.0,2,5,1
104424,21,90.9,22.0,2,3,0
104425,20,76.3,24.4,1,3,0
104426,24,68.6,30.0,3,5,1
104427,20,68.7,17.0,1,2,0
104428,21,76.4,28.7,2,3,0
104429,24,80.3,22.1,1,0,0
104430,25,58.0,29.7,1,1,1
104431,25,70.2,24.1,1,5,0
104432,18,72.0,22.3,2,1,0
104433,25,74.5,25.8,1,1,0
104434,18,87.7,30.0,0,5,0
104435,22,54.9,22.8,1,1,0
104436,25,83.5,22.5,0,2,0
104437,23,76.4,30.0,1,3,0
104438,25,66.0,24.5,0,6,0
104439,20,81.7,23.2,0,5,1
104440,20,67.4,23.5,2,1,0
104441,20,50.3,29.7,1,0,0
104442,20,35.0,28.9,1,0,0
104443,23,57.4,20.2,1,1,0
104444,21,65.5,22.2,4,1,0
104445,23,74.1,29.5,1,1,0
104446,21,79.2,27.5,2,1,1
104447,20,68.9,12.4,0,6,0
104448,19,55.1,26.1,0,5,0
104449,22,67.4,24.2,3,0,0
104450,25,69.4,30.0,2,1,0
104451,24,92.9,30.0,2,2,0
104452,20,78.7,23.2,2,4,1
104453,21,52.1,30.0,1,3,0
104454,23,68.2,16.0,1,3,0
104455,22,80.4,24.2,2,0,0
104456,18,72.3,25.0,1,4,1
104457,22,52.5,28.4,0,4,0
104458,18,81.8,29.7,0,4,0
104459,18,76.4,30.0,1,2,0
104460,23,70.1,28.8,0,1,0
104461,18,62.3,26.6,0,2,0
104462,20,84.2,24.0,0,2,0
104463,22,50.2,19.2,0,6,0
104464,23,53.3,23.6,0,7,1
104465,21,63.2,24.2,1,1,0
104466,18,75.6,18.4,1,6,0
104467,24,55.6,28.9,1,2,0
104468,25,65.5,21.2,0,3,0
104469,25,67.9,27.9,2,2,0
104470,23,76.1,26.8,1,0,0
104471,21,68.7,18.9,1,5,0
104472,25,68.7,20.1,3,2,0
104473,21,63.5,21.7,0,4,1
104474,19,85.1,22.5,2,2,0
104475,24,79.9,30.0,3,5,1
104476,20,79.5,26.1,0,3,1
104477,25,62.7,21.4,3,7,1
104478,20,65.8,28.5,1,2,0
104479,24,77.7,30.0,1,8,1
104480,22,64.9,22.5,3,1,0
104481,21,60.9,24.7,1,2,0
104482,20,75.5,21.9,2,3,0
104483,24,56.3,28.0,0,3,0
104484,18,69.5,27.5,3,3,0
104485,21,82.7,26.3,4,1,1
104486,20,73.7,25.5,1,3,1
104487,22,59.4,18.8,2,1,0
104488,20,77.7,17.4,2,4,1
104489,23,64.8,24.9,1,2,0
104490,21,82.1,19.3,1,4,0
104491,19,78.1,26.2,3,4,1
104492,19,67.8,17.8,0,3,0
104493,23,63.0,22.3,1,3,1
104494,20,61.8,22.7,1,0,0
104495,20,100.0,12.5,0,3,0
104496,23,44.5,20.6,3,2,0
104497,20,50.9,26.3,1,4,0
104498,21,85.2,30.0,1,1,0
104499,19,82.6,30.0,0,3,1
104500,20,76.3,26.1,1,0,0
104501,23,48.1,26.5,1,2,0
104502,22,78.5,29.5,1,1,0
104503,25,60.2,19.9,3,5,0
104504,24,70.8,17.9,2,2,1
104505,18,76.9,20.5,1,4,0
104506,21,78.1,23.1,1,0,0
104507,20,64.2,27.6,0,2,0
104508,22,87.4,19.0,0,2,0
104509,20,81.8,27.1,2,3,0
104510,25,60.5,23.5,1,4,0
104511,20,66.2,19.8,4,8,1
104512,22,62.9,30.0,2,1,0
104513,18,71.2,29.6,0,2,0
104514,25,79.6,26.8,1,1,0
104515,25,49.8,30.0,3,2,0
104516,24,48.2,25.1,1,1,0
104517,20,62.0,23.9,1,1,0
104518,18,88.2,23.5,2,3,0
104519,23,74.9,19.1,0,2,0
104520,21,90.9,24.3,0,1,0
104521,25,70.1,23.6,2,3,0
104522,23,61.9,21.7,1,2,0
104523,22,51.9,20.1,1,0,0
104524,25,62.1,28.6,3,5,0
104525,24,64.6,27.6,1,7,0
104526,21,42.9,28.1,1,4,0
104527,18,61.9,20.7,0,3,0
104528,18,61.8,29.5,2,4,0
104529,21,72.3,27.2,2,8,1
104530,22,71.5,21.7,1,2,0
104531,18,75.8,25.8,0,1,0
104532,19,52.5,14.7,1,2,0
104533,23,58.4,30.0,4,4,0
104534,24,83.1,25.2,2,2,1
104535,18,68.9,19.9,1,3,0
104536,22,82.2,29.4,4,6,1
104537,18,70.3,18.6,2,5,0
104538,23,74.2,25.8,2,5,1
104539,24,78.3,27.0,0,3,0
104540,24,65.3,28.0,2,2,0
104541,22,64.0,23.1,0,3,0
104542,23,63.8,23.8,0,1,0
104543,25,71.1,30.0,4,3,0
104544,22,78.9,26.3,3,6,1
104545,21,67.1,28.0,2,0,0
104546,24,85.9,20.3,2,1,0
104547,22,93.0,26.1,0,3,1
104548,24,61.5,24.0,2,1,0
104549,22,86.3,16.5,1,1,0
104550,24,71.8,22.1,2,3,0
104551,18,76.6,24.0,2,5,0
104552,18,70.4,28.3,0,1,0
104553,18,86.6,15.0,0,3,1
104554,22,76.2,30.0,0,2,0
104555,23,67.8,30.0,0,2,0
104556,19,67.0,26.1,2,3,0
104557,19,57.6,21.8,2,2,0
104558,24,65.1,22.5,0,2,0
104559,24,86.6,17.4,0,5,1
104560,23,85.0,22.7,1,4,1
104561,21,64.3,15.8,1,6,1
104562,21,58.8,23.9,2,3,0
104563,18,83.4,30.0,0,2,0
104564,19,77.1,28.5,1,0,0
104565,25,48.3,21.7,2,3,0
104566,20,100.0,15.4,2,5,1
104567,23,72.1,22.7,0,4,1
104568,23,92.4,29.3,0,2,0
104569,20,74.1,25.1,1,2,0
104570,19,59.5,28.1,1,2,0
104571,23,74.3,30.0,2,3,1
104572,18,54.4,29.1,1,4,0
104573,21,70.5,26.8,2,4,0
104574,25,58.9,23.4,0,0,0
104575,23,69.5,19.6,0,5,1
104576,24,75.0,27.5,1,0,0
104577,18,75.5,30.0,0,3,0
104578,19,54.5,16.1,0,1,0
104579,20,64.3,30.0,1,0,0
104580,20,48.3,29.6,2,4,1
104581,19,79.5,17.8,0,4,0
104582,25,74.4,24.4,3,6,1
104583,19,57.9,26.6,0,1,0
104584,23,88.9,23.4,1,3,1
104585,22,77.6,30.0,1,3,1
104586,22,70.7,30.0,1,6,1
104587,19,66.3,22.5,1,5,1
104588,20,64.3,22.0,2,1,0
104589,22,62.5,26.9,2,2,0
104590,20,86.1,27.1,3,1,1
104591,23,75.3,20.8,1,6,0
104592,18,59.4,21.6,2,3,0
104593,18,87.6,18.4,0,2,0
104594,23,70.9,24.8,0,3,0
104595,22,61.0,22.0,0,0,0
104596,18,95.7,19.6,1,1,0
104597,25,58.9,25.1,0,2,0
104598,18,62.1,30.0,1,2,0
104599,25,72.0,16.8,1,2,0
104600,23,75.9,23.7,1,4,1
104601,25,63.0,22.1,4,1,0
104602,25,45.5,22.8,0,1,0
104603,20,72.4,27.2,0,5,1
104604,24,59.4,21.7,4,3,0
104605,19,67.7,23.3,1,3,0
104606,21,62.3,23.9,1,4,0
104607,19,59.0,28.7,3,1,0
104608,21,68.8,20.8,2,2,0
104609,24,64.4,27.3,0,5,0
104610,21,61.9,27.8,1,0,0
104611,18,83.6,27.4,5,1,0
104612,20,60.1,18.7,0,1,0
104613,24,69.0,26.1,2,2,0
104614,22,71.6,26.9,2,2,1
104615,22,51.7,21.6,1,4,0
104616,21,58.6,29.2,1,1,0
